fecha,departamento,iso,admlcd,poblacion,p7,p7_cada100k
26/12/2021,Canelones,UY-CA,URUUYCA,588959,42.86,7.01
26/12/2021,Cerro Largo,UY-CL,URUUYCL,89587,9.86,11
26/12/2021,Colonia,UY-CO,URUUYCO,130444,13.14,9.98
26/12/2021,Durazno,UY-DU,URUUYDU,58990,3.29,5.57
26/12/2021,Flores,UY-FS,URUUYFS,26500,13.57,51.26
26/12/2021,Florida,UY-FD,URUUYFD,69318,3.43,4.95
26/12/2021,Lavalleja,UY-LA,URUUYLA,59002,4.43,7.56
26/12/2021,Maldonado,UY-MA,URUUYMA,190078,27.29,13.82
26/12/2021,Montevideo,UY-MO,URUUYMO,1381946,215.57,15.58
26/12/2021,Paysandú,UY-PA,URUUYPA,119373,13.57,11.3
26/12/2021,Río Negro,UY-RN,URUUYRN,57874,5.29,9.03
26/12/2021,Rivera,UY-RV,URUUYRV,108569,1.71,1.57
26/12/2021,Rocha,UY-RO,URUUYRO,74079,14,18.84
26/12/2021,Salto,UY-SA,URUUYSA,132788,27.14,20.24
26/12/2021,San José,UY-SJ,URUUYSJ,116479,1,0.84
26/12/2021,Soriano,UY-SO,URUUYSO,89930,6,7.18
26/12/2021,Tacuarembó,UY-TA,URUUYTA,92993,8.14,8.77
26/12/2021,Treinta y Tres,UY-TT,URUUYTT,50504,6.14,12.17
27/12/2021,Artigas,UY-AR,URUUYAR,74570,1.14,1.55
27/12/2021,Canelones,UY-CA,URUUYCA,588959,49.57,8.11
27/12/2021,Cerro Largo,UY-CL,URUUYCL,89587,8.29,9.24
27/12/2021,Colonia,UY-CO,URUUYCO,130444,13.71,10.41
27/12/2021,Durazno,UY-DU,URUUYDU,58990,4.29,7.27
27/12/2021,Flores,UY-FS,URUUYFS,26500,15.71,59.35
27/12/2021,Florida,UY-FD,URUUYFD,69318,2.71,3.92
27/12/2021,Lavalleja,UY-LA,URUUYLA,59002,4.71,8.05
27/12/2021,Maldonado,UY-MA,URUUYMA,190078,28.29,14.33
27/12/2021,Montevideo,UY-MO,URUUYMO,1381946,233.57,16.88
27/12/2021,Paysandú,UY-PA,URUUYPA,119373,14.86,12.37
27/12/2021,Río Negro,UY-RN,URUUYRN,57874,5.14,8.79
27/12/2021,Rivera,UY-RV,URUUYRV,108569,2.86,2.62
27/12/2021,Rocha,UY-RO,URUUYRO,74079,12.71,17.11
27/12/2021,Salto,UY-SA,URUUYSA,132788,31.71,23.64
27/12/2021,San José,UY-SJ,URUUYSJ,116479,1,0.84
27/12/2021,Soriano,UY-SO,URUUYSO,89930,5.57,6.66
27/12/2021,Tacuarembó,UY-TA,URUUYTA,92993,8.71,9.39
27/12/2021,Treinta y Tres,UY-TT,URUUYTT,50504,7.14,14.15
28/12/2021,Artigas,UY-AR,URUUYAR,74570,1.71,2.32
28/12/2021,Canelones,UY-CA,URUUYCA,588959,53.86,8.81
28/12/2021,Cerro Largo,UY-CL,URUUYCL,89587,7.57,8.45
28/12/2021,Colonia,UY-CO,URUUYCO,130444,14.71,11.17
28/12/2021,Durazno,UY-DU,URUUYDU,58990,4.29,7.27
28/12/2021,Flores,UY-FS,URUUYFS,26500,18.71,70.68
28/12/2021,Florida,UY-FD,URUUYFD,69318,4.57,6.59
28/12/2021,Lavalleja,UY-LA,URUUYLA,59002,5.29,9.03
28/12/2021,Maldonado,UY-MA,URUUYMA,190078,31.71,16.06
28/12/2021,Montevideo,UY-MO,URUUYMO,1381946,262.29,18.96
28/12/2021,Paysandú,UY-PA,URUUYPA,119373,14.71,12.25
28/12/2021,Río Negro,UY-RN,URUUYRN,57874,4.29,7.32
28/12/2021,Rivera,UY-RV,URUUYRV,108569,3.29,3.01
28/12/2021,Rocha,UY-RO,URUUYRO,74079,20.43,27.49
28/12/2021,Salto,UY-SA,URUUYSA,132788,47.29,35.25
28/12/2021,San José,UY-SJ,URUUYSJ,116479,1.43,1.2
28/12/2021,Soriano,UY-SO,URUUYSO,89930,6.57,7.86
28/12/2021,Tacuarembó,UY-TA,URUUYTA,92993,10.86,11.69
28/12/2021,Treinta y Tres,UY-TT,URUUYTT,50504,9.29,18.4
29/12/2021,Artigas,UY-AR,URUUYAR,74570,3.86,5.23
29/12/2021,Canelones,UY-CA,URUUYCA,588959,67.43,11.03
29/12/2021,Cerro Largo,UY-CL,URUUYCL,89587,8.43,9.4
29/12/2021,Colonia,UY-CO,URUUYCO,130444,15.71,11.93
29/12/2021,Durazno,UY-DU,URUUYDU,58990,10.29,17.44
29/12/2021,Flores,UY-FS,URUUYFS,26500,20.14,76.08
29/12/2021,Florida,UY-FD,URUUYFD,69318,5.29,7.62
29/12/2021,Lavalleja,UY-LA,URUUYLA,59002,6.86,11.71
29/12/2021,Maldonado,UY-MA,URUUYMA,190078,41.14,20.84
29/12/2021,Montevideo,UY-MO,URUUYMO,1381946,321.86,23.26
29/12/2021,Paysandú,UY-PA,URUUYPA,119373,15.86,13.2
29/12/2021,Río Negro,UY-RN,URUUYRN,57874,3.86,6.59
29/12/2021,Rivera,UY-RV,URUUYRV,108569,4,3.66
29/12/2021,Rocha,UY-RO,URUUYRO,74079,30.71,41.33
29/12/2021,Salto,UY-SA,URUUYSA,132788,60.14,44.84
29/12/2021,San José,UY-SJ,URUUYSJ,116479,3,2.52
29/12/2021,Soriano,UY-SO,URUUYSO,89930,10,11.96
29/12/2021,Tacuarembó,UY-TA,URUUYTA,92993,15,16.16
29/12/2021,Treinta y Tres,UY-TT,URUUYTT,50504,18.14,35.94
30/12/2021,Artigas,UY-AR,URUUYAR,74570,6.14,8.32
30/12/2021,Canelones,UY-CA,URUUYCA,588959,87,14.24
30/12/2021,Cerro Largo,UY-CL,URUUYCL,89587,10.86,12.11
30/12/2021,Colonia,UY-CO,URUUYCO,130444,17.29,13.12
30/12/2021,Durazno,UY-DU,URUUYDU,58990,16.71,28.35
30/12/2021,Flores,UY-FS,URUUYFS,26500,21.71,82.01
30/12/2021,Florida,UY-FD,URUUYFD,69318,6.71,9.69
30/12/2021,Lavalleja,UY-LA,URUUYLA,59002,8.71,14.88
30/12/2021,Maldonado,UY-MA,URUUYMA,190078,44.43,22.5
30/12/2021,Montevideo,UY-MO,URUUYMO,1381946,380.86,27.53
30/12/2021,Paysandú,UY-PA,URUUYPA,119373,16.43,13.68
30/12/2021,Río Negro,UY-RN,URUUYRN,57874,4.14,7.08
30/12/2021,Rivera,UY-RV,URUUYRV,108569,5.29,4.84
30/12/2021,Rocha,UY-RO,URUUYRO,74079,41.86,56.32
30/12/2021,Salto,UY-SA,URUUYSA,132788,64.29,47.93
30/12/2021,San José,UY-SJ,URUUYSJ,116479,4.14,3.48
30/12/2021,Soriano,UY-SO,URUUYSO,89930,15.29,18.28
30/12/2021,Tacuarembó,UY-TA,URUUYTA,92993,19.43,20.93
30/12/2021,Treinta y Tres,UY-TT,URUUYTT,50504,19.14,37.92
31/12/2021,Artigas,UY-AR,URUUYAR,74570,8.43,11.42
31/12/2021,Canelones,UY-CA,URUUYCA,588959,109,17.84
31/12/2021,Cerro Largo,UY-CL,URUUYCL,89587,11.86,13.23
31/12/2021,Colonia,UY-CO,URUUYCO,130444,20.71,15.73
31/12/2021,Durazno,UY-DU,URUUYDU,58990,23,39.01
31/12/2021,Flores,UY-FS,URUUYFS,26500,20.57,77.7
31/12/2021,Florida,UY-FD,URUUYFD,69318,8.14,11.75
31/12/2021,Lavalleja,UY-LA,URUUYLA,59002,10.86,18.54
31/12/2021,Maldonado,UY-MA,URUUYMA,190078,49,24.82
31/12/2021,Montevideo,UY-MO,URUUYMO,1381946,462.43,33.42
31/12/2021,Paysandú,UY-PA,URUUYPA,119373,15.14,12.61
31/12/2021,Río Negro,UY-RN,URUUYRN,57874,4.43,7.57
31/12/2021,Rivera,UY-RV,URUUYRV,108569,9.57,8.76
31/12/2021,Rocha,UY-RO,URUUYRO,74079,52.71,70.93
31/12/2021,Salto,UY-SA,URUUYSA,132788,74,55.17
31/12/2021,San José,UY-SJ,URUUYSJ,116479,7.14,5.99
31/12/2021,Soriano,UY-SO,URUUYSO,89930,19.14,22.9
31/12/2021,Tacuarembó,UY-TA,URUUYTA,92993,22.14,23.85
31/12/2021,Treinta y Tres,UY-TT,URUUYTT,50504,21.14,41.89
01/01/2022,Artigas,UY-AR,URUUYAR,74570,10,13.55
01/01/2022,Canelones,UY-CA,URUUYCA,588959,121.43,19.87
01/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,11.86,13.23
01/01/2022,Colonia,UY-CO,URUUYCO,130444,22,16.7
01/01/2022,Durazno,UY-DU,URUUYDU,58990,23.57,39.98
01/01/2022,Flores,UY-FS,URUUYFS,26500,22,83.09
01/01/2022,Florida,UY-FD,URUUYFD,69318,8.57,12.36
01/01/2022,Lavalleja,UY-LA,URUUYLA,59002,12.71,21.71
01/01/2022,Maldonado,UY-MA,URUUYMA,190078,54,27.35
01/01/2022,Montevideo,UY-MO,URUUYMO,1381946,503,36.35
01/01/2022,Paysandú,UY-PA,URUUYPA,119373,15.71,13.08
01/01/2022,Río Negro,UY-RN,URUUYRN,57874,4,6.84
01/01/2022,Rivera,UY-RV,URUUYRV,108569,12.43,11.38
01/01/2022,Rocha,UY-RO,URUUYRO,74079,55.71,74.97
01/01/2022,Salto,UY-SA,URUUYSA,132788,72.71,54.21
01/01/2022,San José,UY-SJ,URUUYSJ,116479,9,7.55
01/01/2022,Soriano,UY-SO,URUUYSO,89930,24.14,28.88
01/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,23.14,24.93
01/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,22.14,43.87
02/01/2022,Artigas,UY-AR,URUUYAR,74570,13.43,18.19
02/01/2022,Canelones,UY-CA,URUUYCA,588959,130.86,21.41
02/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,14.29,15.94
02/01/2022,Colonia,UY-CO,URUUYCO,130444,21.43,16.27
02/01/2022,Durazno,UY-DU,URUUYDU,58990,27.71,47
02/01/2022,Flores,UY-FS,URUUYFS,26500,22.14,83.63
02/01/2022,Florida,UY-FD,URUUYFD,69318,9,12.98
02/01/2022,Lavalleja,UY-LA,URUUYLA,59002,14.71,25.13
02/01/2022,Maldonado,UY-MA,URUUYMA,190078,67,33.94
02/01/2022,Montevideo,UY-MO,URUUYMO,1381946,547.29,39.56
02/01/2022,Paysandú,UY-PA,URUUYPA,119373,17.71,14.75
02/01/2022,Río Negro,UY-RN,URUUYRN,57874,4.29,7.32
02/01/2022,Rivera,UY-RV,URUUYRV,108569,14.71,13.47
02/01/2022,Rocha,UY-RO,URUUYRO,74079,66.71,89.77
02/01/2022,Salto,UY-SA,URUUYSA,132788,71.43,53.25
02/01/2022,San José,UY-SJ,URUUYSJ,116479,10.14,8.51
02/01/2022,Soriano,UY-SO,URUUYSO,89930,25.14,30.07
02/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,24.14,26
02/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,22.14,43.87
03/01/2022,Artigas,UY-AR,URUUYAR,74570,21.57,29.22
03/01/2022,Canelones,UY-CA,URUUYCA,588959,151.14,24.73
03/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,18,20.08
03/01/2022,Colonia,UY-CO,URUUYCO,130444,23.29,17.68
03/01/2022,Durazno,UY-DU,URUUYDU,58990,33.43,56.69
03/01/2022,Flores,UY-FS,URUUYFS,26500,23.86,90.11
03/01/2022,Florida,UY-FD,URUUYFD,69318,11.57,16.69
03/01/2022,Lavalleja,UY-LA,URUUYLA,59002,15.57,26.59
03/01/2022,Maldonado,UY-MA,URUUYMA,190078,77.43,39.22
03/01/2022,Montevideo,UY-MO,URUUYMO,1381946,624.29,45.12
03/01/2022,Paysandú,UY-PA,URUUYPA,119373,21,17.48
03/01/2022,Río Negro,UY-RN,URUUYRN,57874,5,8.55
03/01/2022,Rivera,UY-RV,URUUYRV,108569,19.71,18.04
03/01/2022,Rocha,UY-RO,URUUYRO,74079,70.29,94.58
03/01/2022,Salto,UY-SA,URUUYSA,132788,72.29,53.89
03/01/2022,San José,UY-SJ,URUUYSJ,116479,11.43,9.59
03/01/2022,Soriano,UY-SO,URUUYSO,89930,32.43,38.79
03/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,26.43,28.47
03/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,25.57,50.66
04/01/2022,Artigas,UY-AR,URUUYAR,74570,31.57,42.77
04/01/2022,Canelones,UY-CA,URUUYCA,588959,182.14,29.81
04/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,21.57,24.06
04/01/2022,Colonia,UY-CO,URUUYCO,130444,25.43,19.31
04/01/2022,Durazno,UY-DU,URUUYDU,58990,51.43,87.22
04/01/2022,Flores,UY-FS,URUUYFS,26500,26.57,100.36
04/01/2022,Florida,UY-FD,URUUYFD,69318,13.29,19.16
04/01/2022,Lavalleja,UY-LA,URUUYLA,59002,25.43,43.43
04/01/2022,Maldonado,UY-MA,URUUYMA,190078,104.71,53.04
04/01/2022,Montevideo,UY-MO,URUUYMO,1381946,785.43,56.77
04/01/2022,Paysandú,UY-PA,URUUYPA,119373,26.43,22
04/01/2022,Río Negro,UY-RN,URUUYRN,57874,7.29,12.45
04/01/2022,Rivera,UY-RV,URUUYRV,108569,35.57,32.56
04/01/2022,Rocha,UY-RO,URUUYRO,74079,76.71,103.23
04/01/2022,Salto,UY-SA,URUUYSA,132788,69.86,52.08
04/01/2022,San José,UY-SJ,URUUYSJ,116479,16.14,13.55
04/01/2022,Soriano,UY-SO,URUUYSO,89930,47,56.22
04/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,29,31.24
04/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,26.57,52.64
05/01/2022,Artigas,UY-AR,URUUYAR,74570,48.57,65.8
05/01/2022,Canelones,UY-CA,URUUYCA,588959,235.14,38.48
05/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,22.14,24.7
05/01/2022,Colonia,UY-CO,URUUYCO,130444,41.43,31.45
05/01/2022,Durazno,UY-DU,URUUYDU,58990,62.43,105.88
05/01/2022,Flores,UY-FS,URUUYFS,26500,29.43,111.15
05/01/2022,Florida,UY-FD,URUUYFD,69318,19,27.41
05/01/2022,Lavalleja,UY-LA,URUUYLA,59002,33.14,56.6
05/01/2022,Maldonado,UY-MA,URUUYMA,190078,229.14,116.06
05/01/2022,Montevideo,UY-MO,URUUYMO,1381946,1007.29,72.8
05/01/2022,Paysandú,UY-PA,URUUYPA,119373,33,27.47
05/01/2022,Río Negro,UY-RN,URUUYRN,57874,10.14,17.33
05/01/2022,Rivera,UY-RV,URUUYRV,108569,74,67.73
05/01/2022,Rocha,UY-RO,URUUYRO,74079,93.86,126.3
05/01/2022,Salto,UY-SA,URUUYSA,132788,76.86,57.3
05/01/2022,San José,UY-SJ,URUUYSJ,116479,23.29,19.54
05/01/2022,Soriano,UY-SO,URUUYSO,89930,70,83.73
05/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,31,33.39
05/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,21.29,42.17
06/01/2022,Artigas,UY-AR,URUUYAR,74570,57.43,77.8
06/01/2022,Canelones,UY-CA,URUUYCA,588959,292.71,47.9
06/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,28.29,31.55
06/01/2022,Colonia,UY-CO,URUUYCO,130444,59.57,45.23
06/01/2022,Durazno,UY-DU,URUUYDU,58990,70.86,120.17
06/01/2022,Flores,UY-FS,URUUYFS,26500,32.71,123.56
06/01/2022,Florida,UY-FD,URUUYFD,69318,23.57,34
06/01/2022,Lavalleja,UY-LA,URUUYLA,59002,42.14,71.97
06/01/2022,Maldonado,UY-MA,URUUYMA,190078,313.29,158.68
06/01/2022,Montevideo,UY-MO,URUUYMO,1381946,1306.29,94.41
06/01/2022,Paysandú,UY-PA,URUUYPA,119373,44.14,36.75
06/01/2022,Río Negro,UY-RN,URUUYRN,57874,12.86,21.97
06/01/2022,Rivera,UY-RV,URUUYRV,108569,106.14,97.15
06/01/2022,Rocha,UY-RO,URUUYRO,74079,101.29,136.29
06/01/2022,Salto,UY-SA,URUUYSA,132788,86.71,64.65
06/01/2022,San José,UY-SJ,URUUYSJ,116479,35.86,30.09
06/01/2022,Soriano,UY-SO,URUUYSO,89930,91.57,109.53
06/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,30.29,32.62
06/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,23.86,47.26
07/01/2022,Artigas,UY-AR,URUUYAR,74570,79.57,107.79
07/01/2022,Canelones,UY-CA,URUUYCA,588959,350,57.27
07/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,41.86,46.69
07/01/2022,Colonia,UY-CO,URUUYCO,130444,71.86,54.56
07/01/2022,Durazno,UY-DU,URUUYDU,58990,73,123.8
07/01/2022,Flores,UY-FS,URUUYFS,26500,33.29,125.72
07/01/2022,Florida,UY-FD,URUUYFD,69318,28.14,40.6
07/01/2022,Lavalleja,UY-LA,URUUYLA,59002,50.29,85.88
07/01/2022,Maldonado,UY-MA,URUUYMA,190078,373.71,189.29
07/01/2022,Montevideo,UY-MO,URUUYMO,1381946,1629.14,117.75
07/01/2022,Paysandú,UY-PA,URUUYPA,119373,60.57,50.43
07/01/2022,Río Negro,UY-RN,URUUYRN,57874,17.71,30.27
07/01/2022,Rivera,UY-RV,URUUYRV,108569,141,129.06
07/01/2022,Rocha,UY-RO,URUUYRO,74079,113,152.06
07/01/2022,Salto,UY-SA,URUUYSA,132788,92.14,68.7
07/01/2022,San José,UY-SJ,URUUYSJ,116479,45.71,38.36
07/01/2022,Soriano,UY-SO,URUUYSO,89930,110.71,132.43
07/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,36.71,39.55
07/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,36.71,72.74
08/01/2022,Artigas,UY-AR,URUUYAR,74570,94,127.34
08/01/2022,Canelones,UY-CA,URUUYCA,588959,441,72.16
08/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,54.29,60.56
08/01/2022,Colonia,UY-CO,URUUYCO,130444,84.57,64.21
08/01/2022,Durazno,UY-DU,URUUYDU,58990,102.43,173.71
08/01/2022,Flores,UY-FS,URUUYFS,26500,35.71,134.89
08/01/2022,Florida,UY-FD,URUUYFD,69318,40.14,57.91
08/01/2022,Lavalleja,UY-LA,URUUYLA,59002,65.71,112.23
08/01/2022,Maldonado,UY-MA,URUUYMA,190078,468.57,237.34
08/01/2022,Montevideo,UY-MO,URUUYMO,1381946,2013.71,145.54
08/01/2022,Paysandú,UY-PA,URUUYPA,119373,72.43,60.3
08/01/2022,Río Negro,UY-RN,URUUYRN,57874,23.43,40.04
08/01/2022,Rivera,UY-RV,URUUYRV,108569,182.86,167.37
08/01/2022,Rocha,UY-RO,URUUYRO,74079,135.71,182.62
08/01/2022,Salto,UY-SA,URUUYSA,132788,99.57,74.23
08/01/2022,San José,UY-SJ,URUUYSJ,116479,61.29,51.43
08/01/2022,Soriano,UY-SO,URUUYSO,89930,134.14,160.46
08/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,44.43,47.85
08/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,40.71,80.66
09/01/2022,Artigas,UY-AR,URUUYAR,74570,102.57,138.95
09/01/2022,Canelones,UY-CA,URUUYCA,588959,517.71,84.72
09/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,61.57,68.69
09/01/2022,Colonia,UY-CO,URUUYCO,130444,98.29,74.62
09/01/2022,Durazno,UY-DU,URUUYDU,58990,109.29,185.34
09/01/2022,Flores,UY-FS,URUUYFS,26500,39.86,150.54
09/01/2022,Florida,UY-FD,URUUYFD,69318,48.14,69.45
09/01/2022,Lavalleja,UY-LA,URUUYLA,59002,81.14,138.58
09/01/2022,Maldonado,UY-MA,URUUYMA,190078,568.43,287.92
09/01/2022,Montevideo,UY-MO,URUUYMO,1381946,2384.29,172.32
09/01/2022,Paysandú,UY-PA,URUUYPA,119373,88.14,73.38
09/01/2022,Río Negro,UY-RN,URUUYRN,57874,26.57,45.41
09/01/2022,Rivera,UY-RV,URUUYRV,108569,207.57,189.99
09/01/2022,Rocha,UY-RO,URUUYRO,74079,153.71,206.84
09/01/2022,Salto,UY-SA,URUUYSA,132788,111.43,83.07
09/01/2022,San José,UY-SJ,URUUYSJ,116479,73,61.26
09/01/2022,Soriano,UY-SO,URUUYSO,89930,149.14,178.4
09/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,48.86,52.62
09/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,44.14,87.45
10/01/2022,Artigas,UY-AR,URUUYAR,74570,119.57,161.98
10/01/2022,Canelones,UY-CA,URUUYCA,588959,603.71,98.79
10/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,70.29,78.41
10/01/2022,Colonia,UY-CO,URUUYCO,130444,114.86,87.2
10/01/2022,Durazno,UY-DU,URUUYDU,58990,112.29,190.43
10/01/2022,Flores,UY-FS,URUUYFS,26500,40.43,152.7
10/01/2022,Florida,UY-FD,URUUYFD,69318,55.29,79.75
10/01/2022,Lavalleja,UY-LA,URUUYLA,59002,105,179.32
10/01/2022,Maldonado,UY-MA,URUUYMA,190078,675.57,342.19
10/01/2022,Montevideo,UY-MO,URUUYMO,1381946,2690.29,194.44
10/01/2022,Paysandú,UY-PA,URUUYPA,119373,98.71,82.19
10/01/2022,Río Negro,UY-RN,URUUYRN,57874,33,56.4
10/01/2022,Rivera,UY-RV,URUUYRV,108569,232.57,212.87
10/01/2022,Rocha,UY-RO,URUUYRO,74079,188.86,254.13
10/01/2022,Salto,UY-SA,URUUYSA,132788,129.29,96.39
10/01/2022,San José,UY-SJ,URUUYSJ,116479,91.43,76.73
10/01/2022,Soriano,UY-SO,URUUYSO,89930,166.43,199.07
10/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,59.86,64.47
10/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,46.29,91.7
11/01/2022,Artigas,UY-AR,URUUYAR,74570,143.14,193.91
11/01/2022,Canelones,UY-CA,URUUYCA,588959,679.71,111.23
11/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,71.57,79.84
11/01/2022,Colonia,UY-CO,URUUYCO,130444,147.29,111.82
11/01/2022,Durazno,UY-DU,URUUYDU,58990,126.86,215.14
11/01/2022,Flores,UY-FS,URUUYFS,26500,46.29,174.82
11/01/2022,Florida,UY-FD,URUUYFD,69318,60.71,87.58
11/01/2022,Lavalleja,UY-LA,URUUYLA,59002,112.43,192.01
11/01/2022,Maldonado,UY-MA,URUUYMA,190078,712,360.64
11/01/2022,Montevideo,UY-MO,URUUYMO,1381946,2927,211.55
11/01/2022,Paysandú,UY-PA,URUUYPA,119373,110.57,92.06
11/01/2022,Río Negro,UY-RN,URUUYRN,57874,45.29,77.4
11/01/2022,Rivera,UY-RV,URUUYRV,108569,243,222.42
11/01/2022,Rocha,UY-RO,URUUYRO,74079,218,293.35
11/01/2022,Salto,UY-SA,URUUYSA,132788,141.71,105.65
11/01/2022,San José,UY-SJ,URUUYSJ,116479,111,93.15
11/01/2022,Soriano,UY-SO,URUUYSO,89930,191,228.47
11/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,70,75.4
11/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,53.86,106.7
12/01/2022,Artigas,UY-AR,URUUYAR,74570,154.57,209.39
12/01/2022,Canelones,UY-CA,URUUYCA,588959,745.71,122.03
12/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,78,87.01
12/01/2022,Colonia,UY-CO,URUUYCO,130444,167.57,127.23
12/01/2022,Durazno,UY-DU,URUUYDU,58990,140.71,238.64
12/01/2022,Flores,UY-FS,URUUYFS,26500,50.86,192.09
12/01/2022,Florida,UY-FD,URUUYFD,69318,83.57,120.55
12/01/2022,Lavalleja,UY-LA,URUUYLA,59002,120.71,206.16
12/01/2022,Maldonado,UY-MA,URUUYMA,190078,654.71,331.62
12/01/2022,Montevideo,UY-MO,URUUYMO,1381946,3365.71,243.26
12/01/2022,Paysandú,UY-PA,URUUYPA,119373,123.57,102.88
12/01/2022,Río Negro,UY-RN,URUUYRN,57874,55.86,95.46
12/01/2022,Rivera,UY-RV,URUUYRV,108569,242,221.5
12/01/2022,Rocha,UY-RO,URUUYRO,74079,234.57,315.64
12/01/2022,Salto,UY-SA,URUUYSA,132788,149.86,111.72
12/01/2022,San José,UY-SJ,URUUYSJ,116479,125,104.9
12/01/2022,Soriano,UY-SO,URUUYSO,89930,210.57,251.88
12/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,85.86,92.48
12/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,64,126.79
13/01/2022,Artigas,UY-AR,URUUYAR,74570,158.29,214.42
13/01/2022,Canelones,UY-CA,URUUYCA,588959,859.71,140.68
13/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,85.71,95.62
13/01/2022,Colonia,UY-CO,URUUYCO,130444,170.29,129.29
13/01/2022,Durazno,UY-DU,URUUYDU,58990,163,276.44
13/01/2022,Flores,UY-FS,URUUYFS,26500,60.14,227.16
13/01/2022,Florida,UY-FD,URUUYFD,69318,106,152.9
13/01/2022,Lavalleja,UY-LA,URUUYLA,59002,129.86,221.78
13/01/2022,Maldonado,UY-MA,URUUYMA,190078,691.43,350.22
13/01/2022,Montevideo,UY-MO,URUUYMO,1381946,3772,272.62
13/01/2022,Paysandú,UY-PA,URUUYPA,119373,131.14,109.18
13/01/2022,Río Negro,UY-RN,URUUYRN,57874,67.29,114.99
13/01/2022,Rivera,UY-RV,URUUYRV,108569,247.43,226.47
13/01/2022,Rocha,UY-RO,URUUYRO,74079,261,351.21
13/01/2022,Salto,UY-SA,URUUYSA,132788,163.57,121.95
13/01/2022,San José,UY-SJ,URUUYSJ,116479,135.57,113.77
13/01/2022,Soriano,UY-SO,URUUYSO,89930,208.43,249.31
13/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,105.71,113.87
13/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,67.29,133.3
14/01/2022,Artigas,UY-AR,URUUYAR,74570,147.43,199.72
14/01/2022,Canelones,UY-CA,URUUYCA,588959,892,145.97
14/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,81.71,91.16
14/01/2022,Colonia,UY-CO,URUUYCO,130444,193.57,146.97
14/01/2022,Durazno,UY-DU,URUUYDU,58990,175.43,297.52
14/01/2022,Flores,UY-FS,URUUYFS,26500,63,237.95
14/01/2022,Florida,UY-FD,URUUYFD,69318,113.86,164.24
14/01/2022,Lavalleja,UY-LA,URUUYLA,59002,140.14,239.34
14/01/2022,Maldonado,UY-MA,URUUYMA,190078,696.29,352.68
14/01/2022,Montevideo,UY-MO,URUUYMO,1381946,3795.14,274.29
14/01/2022,Paysandú,UY-PA,URUUYPA,119373,134.29,111.8
14/01/2022,Río Negro,UY-RN,URUUYRN,57874,70.71,120.85
14/01/2022,Rivera,UY-RV,URUUYRV,108569,230.71,211.17
14/01/2022,Rocha,UY-RO,URUUYRO,74079,271.43,365.24
14/01/2022,Salto,UY-SA,URUUYSA,132788,163.14,121.63
14/01/2022,San José,UY-SJ,URUUYSJ,116479,136.43,114.49
14/01/2022,Soriano,UY-SO,URUUYSO,89930,204.57,244.7
14/01/2022,Tacuarembó,UY-TA,URUUYTA,92993,115.29,124.18
14/01/2022,Treinta y Tres,UY-TT,URUUYTT,50504,62.71,124.25
15/01/2022,Artigas,UY-AR,URUUYAR,74570,149,201.85
15/01/2022,Canelones,UY-CA,URUUYCA,588959,929.43,152.09
15/01/2022,Cerro Largo,UY-CL,URUUYCL,89587,109,121.59
15/01/2022,Colonia,UY-CO,URUUYCO,130444,204.43,155.21
